"NAME","GENDER","ORIGIN","ETYMOLOGY","NOTES","CITATION","LINK","AREA","EARLIEST","LATEST","MENTIONS","SIXTH","SEVENTH","EIGHTH","NINTH","TENTH","ELEVENTH","TWELFTH","THIRTEENTH","FOURTEENTH","FIFTEENTH","SIXTEENTH","MEANING","FIRST_LETTER","LENGTH","TOTAL_MENTIONS"
"Miles","male","Latin","Latin miles 'soldier, knight'.",NA,"J. Uckelman, S.L. Uckelman. ""Miles"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Miles.","http://dmnes.org/name/Miles","EUROPE-WIDE",1276,1597,23,0,0,0,0,0,0,0,2,4,3,14,"'soldier, knight'","M",5,23
"Milia","female",NA,"Fem. of Milo.",NA,"S.L. Uckelman. ""Milia"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Milia.","http://dmnes.org/name/Milia","EUROPE-WIDE",1522,1522,1,0,0,0,0,0,0,0,0,0,0,1,NA,"M",5,1
"Milicent","female","Proto-Germanic","Proto-Germanic *amal 'vigor, bravery' + Old Saxon swīth, Gothic swinþs from Proto-Germanic *swinþaz 'strong'.","The name of a 6th C queen of the Ostrogoths, a 12th C queen of Jerusalem, and a 13th C princess of Antioch.","S.L. Uckelman. ""Milicent"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Milicent.","http://dmnes.org/name/Milicent","EUROPE-WIDE",823,1564,11,0,0,0,1,0,0,2,1,3,0,4,"'vigor, bravery' 'strong'","M",8,11
"Milo","male","Proto-Germanic","A hypocoristic of any of various names beginning with Proto-Germanic *mildijaz 'mild; good, generous'.",NA,"G. Grim, S.L. Uckelman. ""Milo"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Milo.","http://dmnes.org/name/Milo","EUROPE-WIDE",695,21150,52,0,1,0,1,2,2,22,15,3,3,2,"'mild; good, generous'","M",4,52
"Miloslav","male","Slavic","Slavic mil 'sweet, dear' + Slavic sława, slava 'glory, fame'.",NA,"S.L. Uckelman. ""Miloslav"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Miloslav.","http://dmnes.org/name/Miloslav","EUROPE-WIDE",1287,1316,2,0,0,0,0,0,0,0,1,1,0,0,"'sweet, dear' 'glory, fame'","M",8,2
"Minerva","female","Etruscan","Etruscan Menrva from Proto-Indo-European *men-es-wah₂, derived from Proto-Indo-European *men- 'to think'.","The name of the Roman goddess of wisdom.","S.L. Uckelman. ""Minerva"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Minerva.","http://dmnes.org/name/Minerva","EUROPE-WIDE",1527,1527,1,0,0,0,0,0,0,0,0,0,0,1,"'to think'","M",7,1
"Mira","female","Latin","Latin mira 'wonderful, strange, remarkable, amazing'.",NA,"J. Uckelman, S.L. Uckelman. ""Mira"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Mira.","http://dmnes.org/name/Mira","EUROPE-WIDE",1001,1001,1,0,0,0,0,0,1,0,0,0,0,0,"'wonderful, strange, remarkable, amazing'","M",4,1
"Mirabel","female","Latin","Latin mirabilis 'wonderful, marvelous, astonishing, extraordinary'.",NA,"J. Uckelman, S.L. Uckelman. ""Mirabel"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Mirabel.","http://dmnes.org/name/Mirabel","EUROPE-WIDE",1265,1522,3,0,0,0,0,0,0,0,1,0,1,1,"'wonderful, marvelous, astonishing, extraordinary'","M",7,3
"Mirko","male","Slavic","A dim. of any of various names beginning with Slavic mir, měr, mierz, myr 'peace', such as Miroslav, or a Slavic form of Emery.",NA,"S.L. Uckelman. ""Mirko"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Mirko.","http://dmnes.org/name/Mirko","EUROPE-WIDE",1358,1370,2,0,0,0,0,0,0,0,0,2,0,0,"'peace'","M",5,2
"Miroslav","male","Slavic","Slavic mir, měr, mierz, myr 'peace' + Slavic sława, slava 'glory, fame'.","The name of a 10th C king of Croatia.","S.L. Uckelman. ""Miroslav"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Miroslav.","http://dmnes.org/name/Miroslav","EUROPE-WIDE",1226,1358,4,0,0,0,0,0,0,0,2,2,0,0,"'peace' 'glory, fame'","M",8,4
"Monday","male","Middle English","Middle English Monday, Monenday, from Old English mōnandæġ 'day of the moon'.",NA,"S.L. Uckelman. ""Monday"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Monday.","http://dmnes.org/name/Monday","EUROPE-WIDE",1544,1544,1,0,0,0,0,0,0,0,0,0,0,1,"'day of the moon'","M",6,1
"Montana","female","Latin","Latin montana 'mountainous'.",NA,"S.L. Uckelman. ""Montana"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Montana.","http://dmnes.org/name/Montana","EUROPE-WIDE",814,814,1,0,0,0,1,0,0,0,0,0,0,0,"'mountainous'","M",7,1
"Mora","female","Vulgar Latin","Vulgar Latin *mora 'mulberry'.",NA,"S.L. Uckelman. ""Mora"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Mora.","http://dmnes.org/name/Mora","EUROPE-WIDE",827,1522,2,0,0,0,1,0,0,0,0,0,0,1,"'mulberry'","M",4,2
"Morbida","female","Latin","Latin morbida 'diseased, unhealthy, morbid'.",NA,"S.L. Uckelman. ""Morbida"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Morbida.","http://dmnes.org/name/Morbida","EUROPE-WIDE",1367,1367,1,0,0,0,0,0,0,0,0,1,0,0,"'diseased, unhealthy, morbid'","M",7,1
"Mordecai","male","Hebrew","Hebrew מָרְדֳּכַי, of uncertain origin but related to Marduk, a Babylonian god.","The name of an Old Testament character.  Wycliffite Bible (1395): Mardoche.","S.L. Uckelman. ""Mordecai"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Mordecai.","http://dmnes.org/name/Mordecai","EUROPE-WIDE",1563,1563,1,0,0,0,0,0,0,0,0,0,0,1,NA,"M",8,1
"Morgan","male","Middle Welsh","Middle Welsh mawr, Old Breton mor 'great' + Old Breton cant 'perfect, perfection' or Middle Welsh cant throng, host'.","The name of a few early Brythonic and Welsh kings.","S.L. Uckelman. ""Morgan"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Morgan.","http://dmnes.org/name/Morgan","EUROPE-WIDE",1198,1599,16,0,0,0,0,0,0,1,1,0,1,13,"'great' 'perfect, perfection'","M",6,16
"Moses","male","Ancient Greek","Ancient Greek Μωϋσῆς from Hebrew משה 'to draw out'.","The name of a Biblical prophet, two 4th C saints, a 5th C Armenian saint, an 8th C Shiite Imam, and an 11th C Hungarian saint. Wycliffite Bible (1395): Moises, Moyses. Sagradas Escrituras (1569): Moisés.","R. Le Get, S.L. Uckelman. ""Moses"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Moses.","http://dmnes.org/name/Moses","EUROPE-WIDE",959,1597,25,0,0,0,0,1,0,2,1,1,0,20,"'to draw out'","M",5,25
"Muhammad","male","Arabic","Arabic مُحَمَّد 'praised, commendable, laudable'.","The name of the founder of Islam, an 8th C Shia Imam, two 9th C Imams, a 9th C emir of Tabaristan, a 9th C emir of Córdoba, a 9th C emir of Ifriqiya, a 10th C emir of Egypt and Syria, two 11th C emirs of Córdoba, an 11th-12th C shah of Khwarezm, a 12th C sultan of the Ghurid Empire, a 13th C shah of Khwarezm, two 13th C sultans of Granada, four 14th C sultans of Granada, a 14th-15th C sultan of Granada, four 15th C sultans of Granada, a 15th-16th C ruler of the Songhai Empire, and a 16th C ruler of the Songhai Empire.","S.L. Uckelman. ""Muhammad"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Muhammad.","http://dmnes.org/name/Muhammad","EUROPE-WIDE",1160,1160,1,0,0,0,0,0,0,1,0,0,0,0,"'praised, commendable, laudable'","M",8,1
"Muscata","female","Latin","Latin muscata 'nutmeg'.",NA,"J. Uckelman, S.L. Uckelman. ""Muscata"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Muscata.","http://dmnes.org/name/Muscata","EUROPE-WIDE",1031,1031,1,0,0,0,0,0,1,0,0,0,0,0,"'nutmeg'","M",7,1
"Nadalberga","female","Latin","Latin natalis 'natal, of birth' + Old High German berg 'mountain, hill'.",NA,"S.L. Uckelman. ""Nadalberga"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nadalberga.","http://dmnes.org/name/Nadalberga","EUROPE-WIDE",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'natal, of birth' 'mountain, hill'","N",10,1
"Nadalbert","male","Latin","Latin natalis 'natal, of birth' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.",NA,"S.L. Uckelman. ""Nadalbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nadalbert.","http://dmnes.org/name/Nadalbert","EUROPE-WIDE",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'natal, of birth' 'bright'","N",9,1
"Nadalfrid","male","Latin","Latin natalis 'natal, of birth' + Old High German fridu, Old Saxon frithu 'peace'.",NA,"S.L. Uckelman. ""Nadalfrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nadalfrid.","http://dmnes.org/name/Nadalfrid","EUROPE-WIDE",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'natal, of birth' 'peace'","N",9,1
"Nadalger","male","Latin","Latin natalis 'natal, of birth' + Old High German, Old Saxon gēr 'spear'.",NA,"S.L. Uckelman. ""Nadalger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nadalger.","http://dmnes.org/name/Nadalger","EUROPE-WIDE",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'natal, of birth' 'spear'","N",8,1
"Nadalinde","female","Latin","Latin natalis 'natal, of birth' + Proto-Germanic *linþaz 'gentle, sweet, mild'.",NA,"S.L. Uckelman. ""Nadalinde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nadalinde.","http://dmnes.org/name/Nadalinde","EUROPE-WIDE",823,1050,2,0,0,0,1,0,1,0,0,0,0,0,"'natal, of birth' 'gentle, sweet, mild'","N",9,2
"Nadalrad","male","Latin","Latin natalis 'natal, of birth' + Old Saxon rād, Old High German rāt 'counsel, advice'.",NA,"S.L. Uckelman. ""Nadalrad"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nadalrad.","http://dmnes.org/name/Nadalrad","EUROPE-WIDE",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'natal, of birth' 'counsel, advice'","N",8,1
"Nadaltrude","female","Latin","Latin natalis 'natal, of birth' + Proto-Germanic *þrūþ 'strength' or Proto-Germanic *trut 'maiden'.",NA,"S.L. Uckelman. ""Nadaltrude"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nadaltrude.","http://dmnes.org/name/Nadaltrude","EUROPE-WIDE",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'natal, of birth' 'strength' 'maiden'","N",10,1
"Nanne","male","Proto-Germanic","Proto-Germanic *nanþ- 'brave, daring', or, more often, a pet form of any name with this as a deuterotheme.",NA,"S.L. Uckelman. ""Nanne"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nanne.","http://dmnes.org/name/Nanne","EUROPE-WIDE",1291,1330,3,0,0,0,0,0,0,0,1,2,0,0,"'brave, daring'","N",5,3
"Nantelm","male","Proto-Germanic","Proto-Germanic *nanþ- 'brave, daring' + Old High German, Old Saxon helm 'helmet'.",NA,"S.L. Uckelman. ""Nantelm"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nantelm.","http://dmnes.org/name/Nantelm","EUROPE-WIDE",993,1380,11,0,0,0,0,1,0,4,4,2,0,0,"'brave, daring' 'helmet'","N",7,11
"Nantelma","female",NA,"Fem. of Nantelm.",NA,"S.L. Uckelman. ""Nantelma"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nantelma.","http://dmnes.org/name/Nantelma","EUROPE-WIDE",1265,1265,1,0,0,0,0,0,0,0,1,0,0,0,NA,"N",8,1
"Nanthilde","female","Proto-Germanic","Proto-Germanic *nanþ- 'brave, daring' + Old High German hiltja 'battle'.","The name of a 7th C queen consort of the Franks.","S.L. Uckelman. ""Nanthilde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nanthilde.","http://dmnes.org/name/Nanthilde","EUROPE-WIDE",657,657,1,0,1,0,0,0,0,0,0,0,0,0,"'brave, daring' 'battle'","N",9,1
"Nantier","male","Proto-Germanic","Proto-Germanic *nanþ- 'brave, daring' + Old High German heri 'host, army'.",NA,"S.L. Uckelman. ""Nantier"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nantier.","http://dmnes.org/name/Nantier","EUROPE-WIDE",745,1313,2,0,0,1,0,0,0,0,0,1,0,0,"'brave, daring' 'host, army'","N",7,2
"Naomi","female","Hebrew","Hebrew נָעֳמִי 'my pleasantness'.","The name of an Old Testament character. Wycliffite Bible (1395): Noemy.","S.L. Uckelman. ""Naomi"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Naomi.","http://dmnes.org/name/Naomi","EUROPE-WIDE",1564,1571,3,0,0,0,0,0,0,0,0,0,0,3,"'my pleasantness'","N",5,3
"Narcissa","female",NA,"Fem. of Narcissus.",NA,"S.L. Uckelman. ""Narcissa"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Narcissa.","http://dmnes.org/name/Narcissa","EUROPE-WIDE",1487,1487,1,0,0,0,0,0,0,0,0,0,1,0,NA,"N",8,1
"Narcissus","male","Latin","Latin narcissus 'narcissus, daffodil' from Greek νάρκισσος, of uncertain origin (cf. Beekes, p. 997.).","In Greek mythology, the name of a son of the river god Cephissus; in history, the name of one of the 70 Disciples, a 3rd C patriarch of Jerusalem and saint, and a 4th C martyr.","S.L. Uckelman. ""Narcissus"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Narcissus.","http://dmnes.org/name/Narcissus","EUROPE-WIDE",1488,1488,1,0,0,0,0,0,0,0,0,0,1,0,"'narcissus, daffodil'","N",9,1
"Narduin","male","Old Frankish","An Old Frankish creation from names deriving from Gothic narjan, Old German nerian 'to rescue, protect, nourish', Old High German nara 'nourishment' and a deut
herotheme beginnig with D- or T- + Old High German wini 'friend'.",NA,"S.L. Uckelman. ""Narduin"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Narduin.","http://dmnes.org/name/Narduin","EUROPE-WIDE",1138,1188,5,0,0,0,0,0,0,5,0,0,0,0,"'to rescue, protect, nourish' 'nourishment' 'friend'","N",7,5
"Natale","male","Latin","Latin natalis 'natal, of birth'.",NA,"S.L. Uckelman. ""Natale"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Natale.","http://dmnes.org/name/Natale","EUROPE-WIDE",700,1510,10,0,1,1,0,0,0,2,3,1,1,1,"'natal, of birth'","N",6,10
"Natalie","female","Latin","Latin natalis 'natal, of birth'.","The name of a 9th C Spanish martyr.","S.L. Uckelman. ""Natalie"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Natalie.","http://dmnes.org/name/Natalie","EUROPE-WIDE",814,889,3,0,0,0,3,0,0,0,0,0,0,0,"'natal, of birth'","N",7,3
"Natalisma","female","Latin","Latin natalis 'natal, of birth' + Latin -is(s)(i)ma, a superlative suffix.",NA,"S.L. Uckelman. ""Natalisma"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Natalisma.","http://dmnes.org/name/Natalisma","EUROPE-WIDE",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'natal, of birth'","N",9,1
"Nathan","male","Hebrew","Hebrew נָתָן '[God] gave'.","The name of a number of Old Testament characters. Wycliffite Bible (1395): Nathan.","S.L. Uckelman. ""Nathan"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nathan.","http://dmnes.org/name/Nathan","EUROPE-WIDE",1567,1567,1,0,0,0,0,0,0,0,0,0,0,1,"'[God] gave'","N",6,1
"Nathaniel","male","Hebrew","Hebrew נְתַנְאֵל 'God has given'.","The name of a New Testament apostle. Wycliffite Bible (1395): Nathanael.","R. Le Get, S.L. Uckelman. ""Nathaniel"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nathaniel.","http://dmnes.org/name/Nathaniel","EUROPE-WIDE",1563,1596,9,0,0,0,0,0,0,0,0,0,0,9,"'God has given'","N",9,9
"Nemoy","male","Polish","Polish nie 'not' + Polish mój 'mine'.",NA,"S.L. Uckelman. ""Nemoy"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nemoy.","http://dmnes.org/name/Nemoy","EUROPE-WIDE",1349,1349,1,0,0,0,0,0,0,0,0,1,0,0,"'not' 'mine'","N",5,1
"Nestoria","female","Greek","Fem. of Greek Νέστωρ, an Argonaut of Greek mythology.",NA,"S.L. Uckelman. ""Nestoria"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nestoria.","http://dmnes.org/name/Nestoria","EUROPE-WIDE",1082,1082,1,0,0,0,0,0,1,0,0,0,0,0,NA,"N",8,1
"Neville","male","English","English Neville, originally a locative byname usually deriving from any of various places called Néville or Neuville in France.",NA,"S.L. Uckelman. ""Neville"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Neville.","http://dmnes.org/name/Neville","EUROPE-WIDE",1590,1590,1,0,0,0,0,0,0,0,0,0,0,1,NA,"N",7,1
"Nicaise","male","Latin","Latin Nicasius, a Roman cognomen derived from Greek Νίκη, the goddess of victory.","The name of a legendary 3rd C martyr, a 5th C French saint, a 12th C Italian martyr, and a 16th C Dutch martyr.","S.L. Uckelman. ""Nicaise"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nicaise.","http://dmnes.org/name/Nicaise","EUROPE-WIDE",1293,1593,15,0,0,0,0,0,0,0,2,4,5,4,NA,"N",7,15
"Nicander","male","Ancient Greek","Ancient Greek νίκη 'victory' + Ancient Greek ἀνδρός, gen. of Ancient Greek ἀνήρ 'man'.",NA,"S.L. Uckelman. ""Nicander"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nicander.","http://dmnes.org/name/Nicander","EUROPE-WIDE",1478,1478,1,0,0,0,0,0,0,0,0,0,1,0,"'victory' 'man'","N",8,1
"Nicephorus","male","Greek","Greek νίκη 'victory' + φόρος 'victory'.","The name of a 9th C Byzantine emperor, a 10th C Byzantine emperor, an 11th C Byzantine emperor, an 11th C Byzantine co-emperor, a 13th C ruler of Epirus, and a 14th C ruler of Epirus.","R. Le Get, S.L. Uckelman. ""Nicephorus"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nicephorus.","http://dmnes.org/name/Nicephorus","EUROPE-WIDE",1582,1582,1,0,0,0,0,0,0,0,0,0,0,1,"'victory' 'victory'","N",10,1
"Nicholas","male","Greek","Greek νίκη 'victory' + Greek λαός 'people'.","The name of a 3rd C saint better known as Santa Claus, a 9th C pope, an 11th C pope, a 12th C patriarch of Constantinople, a 12th C Danish saint, a 12th C king of Denmark, a 13th C Italian saint, two 13th C popes, a 14th C antipope, a 15th C pope, and a 15th C Swiss saint. Sagradas Escrituras (1596): Nicolás.","R. Le Get, J. Uckelman, S.L. Uckelman. ""Nicholas"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nicholas.","http://dmnes.org/name/Nicholas","EUROPE-WIDE",858,1599,811,0,0,0,3,1,2,30,123,196,169,287,"'victory' 'people'","N",8,811
"Nicholas-Angel","male",NA,"A compound of Nicholas and Angel.",NA,"S.L. Uckelman. ""Nicholas-Angel"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nicholas-Angel.","http://dmnes.org/name/Nicholas-Angel","EUROPE-WIDE",1522,1522,1,0,0,0,0,0,0,0,0,0,0,1,NA,"N",14,1
"Nicole","female",NA,"Fem. of Nicholas.",NA,"J. Uckelman, S.L. Uckelman. ""Nicole"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nicole.","http://dmnes.org/name/Nicole","EUROPE-WIDE",1296,1599,48,0,0,0,0,0,0,0,1,14,3,30,NA,"N",6,48
"Nino","male",NA,"This is a hypocoristic any of various Italian names ending in -n and forming a diminutive in -ino.  In many cases, it is impossible to tell what the root name is.",NA,"S.L. Uckelman. ""Nino"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nino.","http://dmnes.org/name/Nino","EUROPE-WIDE",1285,1285,1,0,0,0,0,0,0,0,1,0,0,0,NA,"N",4,1
"Nitard","male","Proto-Germanic","Proto-Germanic *nīþą 'hate, envy, malice' +  Old Saxon hard, Old High German hart 'strong, hard'.",NA,"S.L. Uckelman. ""Nitard"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nitard.","http://dmnes.org/name/Nitard","EUROPE-WIDE",1073,1073,1,0,0,0,0,0,1,0,0,0,0,0,"'hate, envy, malice' 'strong, hard'","N",6,1
"Nivard","male","Gothic","Gothic niujis, Old High German niuwi, niwi 'new' + Old Saxon hard, Old High German hart 'strong, hard'.",NA,"S.L. Uckelman. ""Nivard"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nivard.","http://dmnes.org/name/Nivard","EUROPE-WIDE",1107,1292,3,0,0,0,0,0,0,2,1,0,0,0,"'new' 'strong, hard'","N",6,3
"Nivo","male","Gothic","A hypocoristic of any of various names beginning with Gothic niujis, Old High German niuwi, niwi 'new'.",NA,"S.L. Uckelman. ""Nivo"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Nivo.","http://dmnes.org/name/Nivo","EUROPE-WIDE",1141,1296,3,0,0,0,0,0,0,2,1,0,0,0,"'new'","N",4,3
"Noah","male","Hebrew","Hebrew נֹחַ 'to rest'.","The name of an Old Testament character. Wycliffite Bible (1395): Noe.","S.L. Uckelman. ""Noah"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Noah.","http://dmnes.org/name/Noah","EUROPE-WIDE",1565,1594,19,0,0,0,0,0,0,0,0,0,0,19,"'to rest'","N",4,19
"Noel","male","Old French","Old French no(u)el from Latin natalis 'of or pertaining to birth'.",NA,"J. Uckelman, S.L. Uckelman. ""Noel"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Noel.","http://dmnes.org/name/Noel","EUROPE-WIDE",1291,1598,28,0,0,0,0,0,0,0,4,2,3,19,"'of or pertaining to birth'","N",4,28
"Noelle","female",NA,"Fem. of Noel.",NA,"S.L. Uckelman. ""Noelle"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Noelle.","http://dmnes.org/name/Noelle","EUROPE-WIDE",1562,1594,14,0,0,0,0,0,0,0,0,0,0,14,NA,"N",6,14
"Noire","female","Old French","Old French noire 'black'.",NA,"S.L. Uckelman. ""Noire"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Noire.","http://dmnes.org/name/Noire","EUROPE-WIDE",1138,1138,1,0,0,0,0,0,0,1,0,0,0,0,"'black'","N",5,1
"Norbert","male","Proto-Germanic","Proto-Germanic *nurþrą 'north' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.","The name of an 11th C German saint.","S.L. Uckelman. ""Norbert"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Norbert.","http://dmnes.org/name/Norbert","EUROPE-WIDE",745,1179,8,0,0,1,0,2,0,5,0,0,0,0,"'north' 'bright'","N",7,8
"Norman","male","Anglo-Norman","Anglo-Norman Norman(d/t), Normon, Old French Normant, Old English Norman(n) 'Norman, man from Normandy', from Old High German Northman, Nordman 'man from the north, Scandinavian'.  The French term was used to describe the Scandinavian settlers in Normandy.",NA,"J. Uckelman, S.L. Uckelman. ""Norman"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Norman.","http://dmnes.org/name/Norman","EUROPE-WIDE",823,1439,10,0,0,0,1,0,0,3,5,0,1,0,"'Norman, man from Normandy' 'man from the north, Scandinavian'","N",6,10
